Year,Month,Region,Org Code,Org Name,A0,A1,A2,A3,A4,A114,A5,A6,A111,A112,A113,A7,A8,A9,A10,A11,A12,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A17,A18,A19,A20,A21,A22,A23,A53,A54,A55,A56,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A74,A82,A83,A84,A78,A94,A95,A96,A115,A116,A117,A118,A75,A85,A86,A87,A79,A97,A98,A99,A119,A120,A121,A122,A76,A88,A89,A90,A80,A100,A101,A102,A77,A91,A92,A93,A81,A103,A104,A105,A49,A50,A51,A52,A13,A14,A15,A16,A106,A107,A108,A109,A110,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73
2021,8,Eng,Eng,England,1207408,922005,24262065,26,2,88,136,240,3022,22297,6653,753440,74098,48281,413838,130534,5124,37623868,508,906,32343128,670,1262,959567527,2319,4941,1052760496,8065,19710,49150054,9592,21449,87505,5493,21875,18418,11846,48291,9789,387343,37428,241164,665935,151578,114275,98238,75274,573678,443566,219180,141412,9176,5428,844,485164,575,960,521,277591,533,981,72733,36861113,507,904,27470,63171428,2300,4706,10406,24860545,2389,5162,375962,871535554,2318,4951,14059,116514769,8288,18551,5729,54266561,9472,23396,10603,117996452,11129,25582,1960,30641980,15634,37751,3570,1245832,349,594,42935,2595877,60,129,1041,2368994,2276,4634,926,214,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,North East and Yorkshire,Y63,North East and Yorkshire,166734,110836,3565040,32,1,100,157,283,379,3228,235,109989,10101,6908,61402,16542,633,5067253,502,866,4060371,588,1047,136973205,2231,4787,122670014,7416,17854,4999278,7898,19596,12384,911,1768,8160,3163,6542,1333,58298,8796,30511,97605,18344,14440,12332,9831,79948,65805,25148,17825,985,671,302,162299,537,907,136,66635,490,961,9663,4838319,501,865,6060,14150102,2335,4780,1619,3725104,2301,5230,53723,119097999,2217,4768,3314,24101586,7273,15313,2015,16565332,8221,20019,2463,27212890,11049,23979,858,9985105,11638,29338,290,113783,392,670,5294,256320,48,111,71,140177,1974,4106,63,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,North West,Y62,North West,154054,132702,3816464,29,1,94,149,240,210,16455,0,93281,12585,8716,51923,12642,0,6573854,522,892,5804340,666,1168,152911810,2945,6347,147397106,11659,29169,.,.,.,7760,408,5175,864,683,1494,221,49353,6545,29623,85521,24527,19928,16904,13924,71792,54664,18262,13203,0,0,103,68907,669,1137,35,20155,576,1003,12447,6484792,521,890,3801,11972248,3150,6511,2087,6178047,2960,6246,46035,134761515,2927,6334,1943,25077016,12906,31222,1156,15979182,13823,35256,957,21236707,22191,58730,486,13631244,28048,61883,281,107569,383,601,6710,358403,53,125,86,236674,2752,5280,65,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Midlands,Y60,Midlands,246943,196413,2229851,11,1,34,64,149,640,2521,926,164974,16143,10122,87794,28408,1361,7794001,483,864,7890413,780,1679,169234791,1928,4035,216685570,7628,17931,10742183,7893,17726,22491,2591,3411,34,5918,10571,5652,80672,9320,52491,142483,31279,22881,19484,14629,117993,92844,53579,30010,3440,1356,114,62153,545,874,103,49804,484,877,15926,7682044,482,863,5020,7588851,1512,3097,1984,4197426,2116,4638,80790,157448514,1949,4079,2735,15793854,5775,12339,834,6792175,8144,20626,3807,27155284,7133,15191,273,2941494,10775,30748,644,199165,309,531,8947,378773,42,87,185,263163,1423,2758,170,177,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,East of England,Y61,East of England,129580,93154,2382724,26,4,86,117,192,378,15,3318,77655,7179,4641,46562,11383,274,3957383,551,1033,2652615,572,1073,114660011,2463,5285,84424291,7417,18851,2831140,10333,24851,7499,79,3753,753,36,3631,747,42359,2377,25420,70156,16673,11520,10660,7456,73297,50900,22194,13064,441,283,8,3215,402,867,1,27,27,27,7170,3954141,551,1033,2930,7594929,2592,5203,984,2427385,2467,5123,42648,104637697,2454,5298,554,5800993,10471,28081,144,1508261,10474,30031,648,7426824,11461,32738,79,1014730,12845,36867,567,178782,315,500,4590,261166,57,124,215,509000,2367,5167,193,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,London,Y56,London,191613,148772,4190457,28,0,106,173,305,562,0,1631,108464,9678,6705,59761,17462,1316,4044988,418,707,4432720,661,1129,140665529,2354,5075,107999536,6185,15187,16934472,12868,27349,16548,296,2958,3070,138,13156,0,54713,3896,33307,91916,24755,19017,16910,13155,84488,66213,25765,19911,1755,1391,166,78943,476,746,81,44340,547,847,9431,3921705,416,702,3344,8066714,2412,5065,1184,2657493,2245,4913,55233,129941322,2353,5077,845,7625011,9024,18711,180,1345386,7474,16411,946,10406768,11001,23412,56,637028,11376,27151,871,297537,342,598,4886,490274,100,216,171,552120,3229,7017,151,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,South East,Y59,South East,188361,137635,4904020,36,2,123,176,290,527,51,76,120041,8862,5464,61838,30163,1356,4494484,507,937,3544138,649,1191,101111201,1635,3266,239097219,7927,18041,11595646,8551,18850,12873,407,1846,2360,1405,9215,1836,64230,3376,39562,107168,17144,12894,10513,8001,84322,65443,52026,32522,2284,1528,99,72997,737,1242,116,66163,570,1066,8647,4355324,504,927,4321,6884349,1593,3090,1613,2586692,1604,3370,55904,91640160,1639,3276,3332,24117882,7238,15511,1142,9181430,8040,18216,989,15364273,15535,33914,165,1850582,11216,26417,260,83387,321,518,6432,486318,76,146,183,311969,1705,3355,168,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,South West,Y58,South West,130123,102493,3173509,31,3,99,145,252,326,27,467,79036,9550,5725,44558,13934,184,5691905,596,1112,3958531,691,1304,144010980,3232,7086,134486760,9652,26938,2047335,11127,27244,7950,801,2964,3177,503,3682,0,37718,3118,30250,71086,18856,13595,11435,8278,61838,47697,22206,14877,271,199,52,36650,705,1265,49,30467,622,1283,9449,5624788,595,1112,1994,6914235,3468,7254,935,3088398,3303,7186,41629,134008347,3219,7076,1336,13998427,10478,24398,258,2894795,11220,29686,793,9193706,11594,26792,43,581797,13530,36258,657,265609,404,725,6076,364623,60,128,130,355891,2738,4953,116,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,107452,86011,1860458,22,2,77,122,236,455,2521,689,66581,7775,4984,39500,8493,109,4014990,516,935,5202690,1044,2436,103105879,2610,5588,81617567,9610,23190,818678,7511,18057,7337,1327,975,34,4457,578,3475,34297,3617,21330,59244,13944,10985,9143,7327,52662,42187,12968,9102,72,45,0,0,.,.,17,12006,706,1447,7758,4002984,516,934,601,1860210,3095,6720,984,2588477,2631,5892,37915,98657192,2602,5561,4,36080,9020,15916,297,3168211,10667,25017,2261,16612041,7347,15077,91,1113920,12241,36683,320,94688,296,496,4175,247329,59,133,43,78539,1826,3791,35,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,129580,93154,2382724,26,4,86,117,192,378,15,3318,77655,7179,4641,46562,11383,274,3957383,551,1033,2652615,572,1073,114660011,2463,5285,84424291,7417,18851,2831140,10333,24851,7499,79,3753,753,36,3631,747,42359,2377,25420,70156,16673,11520,10660,7456,73297,50900,22194,13064,441,283,8,3215,402,867,1,27,27,27,7170,3954141,551,1033,2930,7594929,2592,5203,984,2427385,2467,5123,42648,104637697,2454,5298,554,5800993,10471,28081,144,1508261,10474,30031,648,7426824,11461,32738,79,1014730,12845,36867,567,178782,315,500,4590,261166,57,124,215,509000,2367,5167,193,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y59,R1F,ISLE OF WIGHT NHS TRUST,3342,1904,24864,13,1,45,86,170,16,0,2,2434,157,97,965,808,56,96181,613,1168,70544,727,1278,1377337,1427,2874,3231771,4000,9032,329319,5881,12259,262,3,26,30,8,225,14,1410,14,748,2172,280,232,179,146,1194,1088,1004,878,66,60,2,808,404,701,1,4240,4240,4240,154,91133,592,1161,84,121823,1450,2963,11,16653,1514,4379,870,1238861,1424,2859,153,812900,5313,10235,4,45778,11445,25151,19,183898,9679,19952,8,16597,2075,4480,7,1483,212,343,125,6016,48,110,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,191613,148772,4190457,28,0,106,173,305,562,0,1631,108464,9678,6705,59761,17462,1316,4044988,418,707,4432720,661,1129,140665529,2354,5075,107999536,6185,15187,16934472,12868,27349,16548,296,2958,3070,138,13156,0,54713,3896,33307,91916,24755,19017,16910,13155,84488,66213,25765,19911,1755,1391,166,78943,476,746,81,44340,547,847,9431,3921705,416,702,3344,8066714,2412,5065,1184,2657493,2245,4913,55233,129941322,2353,5077,845,7625011,9024,18711,180,1345386,7474,16411,946,10406768,11001,23412,56,637028,11376,27151,871,297537,342,598,4886,490274,100,216,171,552120,3229,7017,151,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,52249,40165,868262,22,2,55,112,265,110,3012,5,36455,3136,2025,20314,5713,395,1342280,428,740,983193,486,879,45035889,2217,4606,41724820,7303,18383,2299105,5821,13481,4078,57,242,1580,206,3573,0,19054,3610,9713,32377,5778,4493,3739,2935,26328,21964,8904,6149,643,416,101,55125,546,905,90,39216,436,908,2945,1247939,424,734,2546,5837852,2293,4514,630,1401028,2224,4794,17138,37797009,2205,4618,1174,7713243,6570,12282,409,4148307,10143,25111,1030,9461322,9186,17389,159,2040932,12836,30207,77,36326,472,779,1750,47150,27,50,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,154054,132702,3816464,29,1,94,149,240,210,16455,0,93281,12585,8716,51923,12642,0,6573854,522,892,5804340,666,1168,152911810,2945,6347,147397106,11659,29169,.,.,.,7760,408,5175,864,683,1494,221,49353,6545,29623,85521,24527,19928,16904,13924,71792,54664,18262,13203,0,0,103,68907,669,1137,35,20155,576,1003,12447,6484792,521,890,3801,11972248,3150,6511,2087,6178047,2960,6246,46035,134761515,2927,6334,1943,25077016,12906,31222,1156,15979182,13823,35256,957,21236707,22191,58730,486,13631244,28048,61883,281,107569,383,601,6710,358403,53,125,86,236674,2752,5280,65,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,86472,55996,1558086,28,4,102,148,230,246,16,40,55062,3974,2382,25647,15014,1046,1915781,482,898,1529481,642,1172,36962717,1441,2915,93379521,6219,14179,8542790,8167,18023,6765,201,803,598,816,4945,412,26994,2469,18834,48297,7260,5577,4342,3378,33530,27124,22425,16570,1706,1206,31,26328,849,1417,38,18140,477,904,3905,1871313,479,885,2056,2882441,1402,2719,478,573939,1201,2495,23113,33506337,1450,2936,2196,10719284,4881,9177,704,2993901,4253,8449,254,2803940,11039,19327,64,368489,5758,15763,234,76358,326,525,3100,182200,59,135,72,153722,2135,4430,66,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,98547,79735,3321070,42,1,139,198,335,265,35,34,62545,4731,2985,35226,14341,254,2482522,525,963,1944113,651,1203,62771147,1782,3532,142485927,9936,22591,2723537,10723,23710,5846,203,1017,1732,581,4045,1410,35826,893,19980,56699,9604,7085,5992,4477,49598,37231,28597,15074,512,262,66,45861,695,1176,77,43783,569,1104,4588,2392878,522,955,2181,3880085,1779,3445,1124,1996100,1776,3732,31921,56894962,1782,3533,983,12585698,12803,30481,434,6141751,14152,33995,716,12376435,17286,39459,93,1465496,15758,35636,19,5546,292,502,3207,298102,93,159,111,158247,1426,2657,102,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,130123,102493,3173509,31,3,99,145,252,326,27,467,79036,9550,5725,44558,13934,184,5691905,596,1112,3958531,691,1304,144010980,3232,7086,134486760,9652,26938,2047335,11127,27244,7950,801,2964,3177,503,3682,0,37718,3118,30250,71086,18856,13595,11435,8278,61838,47697,22206,14877,271,199,52,36650,705,1265,49,30467,622,1283,9449,5624788,595,1112,1994,6914235,3468,7254,935,3088398,3303,7186,41629,134008347,3219,7076,1336,13998427,10478,24398,258,2894795,11220,29686,793,9193706,11594,26792,43,581797,13530,36258,657,265609,404,725,6076,364623,60,128,130,355891,2738,4953,116,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,139491,110402,369393,3,0,0,19,82,185,0,237,98393,8368,5138,48294,19915,1252,3779011,452,798,2687723,523,944,66128912,1369,2765,135068003,6782,15688,9923505,7926,17697,15154,1264,2436,0,1461,9993,2177,46375,5703,31161,83239,17335,11896,10341,7302,65331,50657,40611,20908,3368,1311,114,62153,545,874,86,37798,440,764,8168,3679060,450,795,4419,5728641,1296,2604,1000,1608949,1609,3404,42875,58791322,1371,2769,2731,15757774,5770,12334,537,3623964,6749,18198,1546,10543243,6820,15357,182,1827574,10042,27781,324,104477,322,566,4772,131444,28,46,142,184624,1300,2445,135,177,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,8,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,114485,70671,2696778,38,1,125,183,294,269,216,230,73534,6965,4883,41088,10829,238,3724973,535,923,3077178,630,1117,91937316,2238,4876,80945194,7475,17575,2700173,11345,29744,8306,854,1526,6580,2957,2969,1333,39244,5186,20798,65228,12566,9947,8593,6896,53620,43841,16244,11676,342,255,201,107174,533,908,46,27419,596,1064,6718,3590380,534,923,3514,8312250,2365,4973,989,2324076,2350,5508,36585,81300990,2222,4838,2140,16388343,7658,16976,1606,12417025,7732,18722,1433,17751568,12388,28715,699,7944173,11365,29140,213,77457,364,631,3544,209170,59,141,71,140177,1974,4106,63,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,Eng,Eng,England,1226604,946707,42979679,45,10,140,194,314,2905,20922,5998,728038,76123,49660,404438,115677,4209,41205236,541,956,35210899,709,1307,1104164554,2730,5883,1080998882,9345,22996,47416340,11265,25094,88768,5788,22268,18049,11743,48969,8603,371506,35733,232031,639270,153133,115246,99214,75994,558382,432563,193732,125098,7707,4511,918,619696,675,1095,535,334100,624,1098,74670,40251440,539,954,28020,75223557,2685,5566,10354,30040503,2901,6394,366064,998900494,2729,5893,12707,121783706,9584,22214,5560,58651677,10549,25303,9782,130257848,13316,30029,1767,32935888,18639,42780,3729,1369621,367,629,44161,3404048,77,176,837,1988838,2376,4924,701,215,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,North East and Yorkshire,Y63,North East and Yorkshire,160315,116123,9094609,78,28,216,302,510,297,2862,137,104037,9952,6740,59178,14774,548,5306305,533,921,4203760,624,1094,141297637,2388,5038,112660377,7626,19257,3933464,7178,16572,11460,783,2212,8612,2252,6213,861,55120,8335,29122,92577,18110,14247,11954,9524,76549,63506,22009,15811,878,585,296,177142,598,1030,158,73473,465,954,9498,5055690,532,918,6175,15517134,2513,5137,1690,4281066,2533,5299,51313,121499437,2368,5019,3057,23256488,7608,16049,2007,17968589,8953,20345,2150,26742175,12438,27811,771,11910063,15448,35721,368,151107,411,666,5537,395825,71,191,77,175181,2275,4721,61,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,North West,Y62,North West,157753,137414,4583039,33,1,113,161,238,198,15721,0,90815,13355,9208,50364,11325,0,7374335,552,935,6611766,718,1221,172869960,3432,7586,154057557,13603,33936,.,.,.,7849,517,5221,609,619,1492,118,47579,6089,29298,82966,25809,20824,17694,14508,69751,52832,16107,11632,0,0,119,122656,1031,1361,57,41887,735,1254,13179,7209792,547,930,3737,13779440,3687,7853,2060,6972106,3385,7580,44567,152118414,3413,7562,1804,29626729,16423,43371,1083,18033013,16651,42021,968,25979564,26838,68703,410,12878776,31412,67043,306,108198,354,648,7287,441429,61,146,78,250142,3207,6547,52,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,Midlands,Y60,Midlands,253006,205540,3280444,16,1,52,89,195,590,2270,769,162467,17339,10895,87508,23916,1087,8884981,512,910,8538553,784,1627,212859734,2432,5257,234108099,9789,23858,11557890,10633,24132,24951,2846,2859,36,7060,12186,5417,77885,8941,50690,137516,33115,24232,20702,15549,118950,92348,45363,25335,2913,1128,162,97126,600,1061,93,53169,572,911,17084,8734686,511,909,5422,11060388,2040,4362,2022,5951640,2943,6764,80064,195847706,2446,5277,2263,18857402,8333,18657,714,7444127,10426,26635,3485,35059047,10060,19914,251,3690488,14703,38910,705,222171,315,526,9732,525554,54,117,168,318611,1896,3956,146,169,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,East of England,Y61,East of England,132042,97417,3651903,37,6,117,161,247,368,15,2990,74070,7619,4933,44640,10052,222,4532303,595,1077,3074066,623,1134,130081536,2914,6291,90836869,9037,22272,2632324,11857,32524,7338,67,3954,763,24,3293,646,39928,2315,24489,66732,16899,11684,10770,7563,70496,48534,19449,11464,390,246,8,3651,456,656,0,0,0,0,7611,4528652,595,1077,2988,8877598,2971,6167,972,2982443,3068,6961,40680,118221495,2906,6288,391,4610078,11790,33171,111,1144334,10309,29320,617,9215112,14935,45353,75,1215140,16202,52095,557,179337,322,584,4723,305440,65,147,174,330207,1898,4704,154,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,London,Y56,London,194695,151684,5853324,39,0,135,195,314,622,0,1668,105119,10034,6960,57888,15352,1160,4470739,446,760,5095206,732,1278,166381947,2874,6247,104145459,6784,16908,16894317,14564,30239,16992,265,2997,3246,84,13646,0,52740,3826,31561,88127,24884,18937,17091,13183,79241,64118,22573,17520,1529,1230,135,80992,600,939,91,74519,819,1214,9808,4315228,440,753,3251,9865376,3035,6358,1083,3218546,2972,6769,53554,153298025,2862,6228,767,7456065,9721,21531,248,1783209,7190,15414,902,10803211,11977,24958,65,695395,10698,25800,849,298648,352,626,5124,550041,107,241,173,526778,3045,6022,140,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,South East,Y59,South East,203687,137137,7454057,54,5,173,229,356,501,52,76,117647,8705,5404,62158,28346,1079,4582982,526,963,3598130,666,1210,111056362,1787,3587,259873392,9168,21047,10941184,10140,22568,12603,424,1854,2013,1245,9080,1560,63304,3454,38286,105044,16615,12425,10215,7755,84763,65670,49586,30624,1831,1202,138,93224,676,1154,96,62312,649,1148,8471,4427446,523,957,4405,7520561,1707,3296,1627,2807851,1726,3580,56126,100727950,1795,3612,3255,25694570,7894,16554,1170,9407297,8040,18072,977,15680651,16050,33629,164,2100022,12805,25382,224,80963,361,593,6264,586616,94,183,130,290233,2233,4194,119,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,South West,Y58,South West,125106,101392,9062303,89,47,249,310,441,329,2,358,73883,9119,5520,42702,11912,113,6053591,664,1221,4089418,741,1365,169617378,3972,8755,125317129,10520,28598,1457161,12895,32376,7575,886,3171,2770,459,3059,1,34950,2773,28585,66308,17701,12897,10788,7912,58632,45555,18645,12712,166,120,60,44905,748,1249,40,28740,719,1499,9019,5979946,663,1221,2042,8603060,4213,8629,900,3826851,4252,8928,39760,157187467,3953,8754,1170,12282374,10498,25116,227,2871108,12648,31303,683,6778088,9924,21514,31,446004,14387,33899,720,329197,457,750,5494,599143,109,264,37,97686,2640,4792,29,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,108916,89371,2709844,30,2,112,173,302,409,2270,521,64753,8222,5228,38687,7468,84,4664072,567,1021,5446685,1042,2335,122081256,3156,6816,88741215,11883,28852,1201290,14301,33305,7314,1386,774,36,4497,657,3518,32834,3411,21194,57439,14440,11337,9428,7485,52440,41465,11310,8050,83,60,0,0,.,.,12,12634,1053,1709,8210,4651438,567,1020,613,2172021,3543,7361,992,3422040,3450,7445,37082,116487195,3141,6770,6,98832,16472,35262,274,3844185,14030,35123,2079,16938473,8147,16056,83,1235909,14890,37768,335,98378,294,485,4668,376841,81,190,30,68244,2275,4156,25,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,132042,97417,3651903,37,6,117,161,247,368,15,2990,74070,7619,4933,44640,10052,222,4532303,595,1077,3074066,623,1134,130081536,2914,6291,90836869,9037,22272,2632324,11857,32524,7338,67,3954,763,24,3293,646,39928,2315,24489,66732,16899,11684,10770,7563,70496,48534,19449,11464,390,246,8,3651,456,656,0,0,0,0,7611,4528652,595,1077,2988,8877598,2971,6167,972,2982443,3068,6961,40680,118221495,2906,6288,391,4610078,11790,33171,111,1144334,10309,29320,617,9215112,14935,45353,75,1215140,16202,52095,557,179337,322,584,4723,305440,65,147,174,330207,1898,4704,154,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,Y59,R1F,ISLE OF WIGHT NHS TRUST,3493,2187,54448,25,4,89,146,265,11,0,5,2553,142,91,1144,756,62,87501,616,1121,64457,708,1158,1923238,1681,3416,3968235,5249,11567,304163,4906,12914,271,2,34,55,10,225,13,1451,19,812,2282,253,209,162,134,1380,1274,910,807,72,65,3,2590,863,1533,2,2970,1485,1943,137,81941,598,1101,91,138321,1520,3536,11,17530,1594,3425,1042,1767387,1696,3378,152,812027,5342,11270,6,22062,3677,9211,13,133885,10299,21355,5,13495,2699,6764,12,3758,313,454,118,6400,54,114,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,194695,151684,5853324,39,0,135,195,314,622,0,1668,105119,10034,6960,57888,15352,1160,4470739,446,760,5095206,732,1278,166381947,2874,6247,104145459,6784,16908,16894317,14564,30239,16992,265,2997,3246,84,13646,0,52740,3826,31561,88127,24884,18937,17091,13183,79241,64118,22573,17520,1529,1230,135,80992,600,939,91,74519,819,1214,9808,4315228,440,753,3251,9865376,3035,6358,1083,3218546,2972,6769,53554,153298025,2862,6228,767,7456065,9721,21531,248,1783209,7190,15414,902,10803211,11977,24958,65,695395,10698,25800,849,298648,352,626,5124,550041,107,241,173,526778,3045,6022,140,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,52364,42693,1327166,31,6,78,123,268,78,2678,10,35216,3232,2050,19561,5134,379,1378476,427,741,1060849,517,909,51129993,2614,5393,43892050,8549,22643,2173733,5735,13230,4317,43,214,1531,215,3845,0,18254,3381,9264,30899,6049,4644,3832,2960,25558,21164,7850,5526,614,395,106,56033,529,902,105,45558,434,897,3021,1276885,423,735,2665,7292775,2737,5546,658,1798062,2733,5352,16238,42039156,2589,5378,1091,8096463,7421,15329,390,3827219,9813,22321,925,9521902,10294,20031,174,2525869,14516,35557,133,60970,458,726,1814,47443,26,48,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,9,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,157753,137414,4583039,33,1,113,161,238,198,15721,0,90815,13355,9208,50364,11325,0,7374335,552,935,6611766,718,1221,172869960,3432,7586,154057557,13603,33936,.,.,.,7849,517,5221,609,619,1492,118,47579,6089,29298,82966,25809,20824,17694,14508,69751,52832,16107,11632,0,0,119,122656,1031,1361,57,41887,735,1254,13179,7209792,547,930,3737,13779440,3687,7853,2060,6972106,3385,7580,44567,152118414,3413,7562,1804,29626729,16423,43371,1083,18033013,16651,42021,968,25979564,26838,68703,410,12878776,31412,67043,306,108198,354,648,7287,441429,61,146,78,250142,3207,6547,52,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
